"code","country","year","prev_sfi","prev_msfi","n_msfi","n_sfi","oecd_food_aid","oecd_tot_aid","cpi","food_exp_shr_merch","food_imp_shr_merch","food_prod","fdi_netin","gdp","gdp_grw","gdp_pc_grw","gdp_pc","infl","remmit_gdp","pop_growth","pop","log_gdp","log_gdp_pc","gov_score","e_pt_coup","subreg","reg","disast_affect","prec_z","net_dens","food_exp","food_imp","ad_sdg2_aid","ad_sdg2_proj","ad_tot_aid","ad_tot_proj","ad_exc2_aid","ad_exc2_proj","fight","oecd_dnr","social.infrastructure.and.services","health","production.sectors","agriculture..forestry..fishing","agriculture","forestry","fishing","industry..mining..construction","sector.allocable","food.security.policy.and.administrative.management","household.food.security.programmes","food.safety.and.quality","cntr.x","gdp_deflate_2015","gdp_deflate_2020","cntr.y","dod_totl_gd_zs_Central.government.debt..total....of.GDP.","prm_uner_zs_Children.out.of.school....of.primary.school.age.","xpd_chex_gd_zs_Current.health.expenditure....of.GDP.","clc_mdat_zs_Droughts..floods..extreme.temperatures....of.population..average.1990.2009.","exp_gnfs_zs_Exports.of.goods.and.services....of.GDP.","exp_gnfs_kd_zg_Exports.of.goods.and.services..annual...growth.","exp_gnfs_kd_Exports.of.goods.and.services..constant.2015.US..","exp_gnfs_kn_Exports.of.goods.and.services..constant.LCU.","hou_fema_zs_Female.headed.households....of.households.with.a.female.head.","klt_dinv_cd_Foreign.direct.investment..net..BoP..current.US..","gdp_mktp_kn_GDP..constant.LCU.","gdp_defl_zs_GDP.deflator..base.year.varies.by.country.","gdp_defl_zs_ad_GDP.deflator..linked.series..base.year.varies.by.country.","gdp_pcap_pp_kd_GDP.per.capita..PPP..constant.2021.international...","gdp_mktp_pp_kd_GDP..PPP..constant.2021.international...","pov_gini_Gini.index","hiv_incd_tl_p3_Incidence.of.HIV..all..per.1.000.uninfected.population.","mlr_incd_p3_Incidence.of.malaria..per.1.000.population.at.risk.","dst_frst_10_Income.share.held.by.lowest.10.","dst_04th_20_Income.share.held.by.fourth.20.","dst_10th_10_Income.share.held.by.highest.10.","dst_05th_20_Income.share.held.by.highest.20.","dst_frst_20_Income.share.held.by.lowest.20.","dst_03rd_20_Income.share.held.by.third.20.","dst_02nd_20_Income.share.held.by.second.20.","gdp_defl_kd_zg_Inflation..GDP.deflator..annual...","gdp_defl_kd_zg_ad_Inflation..GDP.deflator..linked.series..annual...","dyn_le00_ma_in_Life.expectancy.at.birth..male..years.","dyn_le00_in_Life.expectancy.at.birth..total..years.","dyn_le00_fe_in_Life.expectancy.at.birth..female..years.","dyn_imrt_in_Mortality.rate..infant..per.1.000.live.births.","dyn_mort_Mortality.rate..under.5..per.1.000.live.births.","oda_oatl_kd_Net.official.aid.received..constant.2021.US..","oda_alld_kd_Net.official.development.assistance.and.official.aid.received..constant.2021.US..","oda_odat_kd_Net.official.development.assistance.received..constant.2021.US..","pov_dday_Poverty.headcount.ratio.at..2.15.a.day..2017.PPP.....of.population.","pov_umic_Poverty.headcount.ratio.at..6.85.a.day..2017.PPP.....of.population.","pov_lmic_Poverty.headcount.ratio.at..3.65.a.day..2017.PPP.....of.population.","pov_nahc_Poverty.headcount.ratio.at.national.poverty.lines....of.population.","pov_sopo_Poverty.headcount.ratio.at.societal.poverty.line....of.population.","dst_50md_Proportion.of.people.living.below.50.percent.of.median.income....","gdp_totl_rt_zs_Total.natural.resources.rents....of.GDP.","Var.84","Data.from.database..World.Development.Indicators","Last.Updated..11.13.2024","ec_dwntrn","cntr","e_pt_coup_attempts","e_autoc","e_democ","e_p_polity","e_polcomp","e_polity2","e_regiongeo","e_regionpol","e_regionpol_6C","e_regionpol_7C","Number_of_Events.x","Area.x","Average.dietary.energy.supply.adequacy..percent...3.year.average.","Dietary.energy.supply.used.in.the.estimation.of.prevalence.of.undernourishment..kcal.cap.day.","Prevalence.of.undernourishment..percent...3.year.average.","Prevalence.of.severe.food.insecurity.in.the.male.adult.population..percent...3.year.average.","Prevalence.of.severe.food.insecurity.in.the.female.adult.population..percent...3.year.average.","Prevalence.of.moderate.or.severe.food.insecurity.in.the.male.adult.population..percent...3.year.average.","Prevalence.of.moderate.or.severe.food.insecurity.in.the.female.adult.population..percent...3.year.average.","Number.of.severely.food.insecure.male.adults..million...3.year.average.","Number.of.severely.food.insecure.female.adults..million...3.year.average.","Number.of.moderately.or.severely.food.insecure.male.adults..million...3.year.average.","Number.of.moderately.or.severely.food.insecure.female.adults..million...3.year.average.","Value.of.food.imports.in.total.merchandise.exports..percent...3.year.average.","Percentage.of.children.under.5.years.affected.by.wasting..percent.","Number.of.children.under.5.years.affected.by.wasting..million.","Percentage.of.children.under.5.years.of.age.who.are.stunted..modelled.estimates...percent.","Number.of.children.under.5.years.of.age.who.are.stunted..modeled.estimates...million.","Percentage.of.children.under.5.years.of.age.who.are.overweight..modelled.estimates...percent.","Number.of.children.under.5.years.of.age.who.are.overweight..modeled.estimates...million.","Area.y","Prevalence.of.unaffordability..PUA...percent","Number.of.people.unable.to.afford.a.healthy.diet..NUA...million","country.x","bd_best","bd_high","bd_low","Number_of_Events.y","Category","Total.Four.wheeled.Vehicles.in.Use.Rate.by.Network","Entity","Annual.precipitation","country.y","na_prev","change_msfi","change_sfi","change_abs_msfi","change_abs_sfi","ad_sdg2_aid_gdp","ad_exc2_aid_gdp","ad_sdg2_aid_lag","ad_exc2_aid_lag","ad_sdg2_aid_gdp_lag","ad_exc2_aid_gdp_lag","food_imp_gdp","food_exp_gdp","food_imp_net","food_imp_net_gdp"
"VCT","Saint Vincent and the Grenadines",2017,NA,26.0548888807321,NA,NA,NA,4798.303,107.174776564052,81.3824112178022,28.0694383839329,99.36,19.5953970726633,831033933.84893,1.44883063367161,1.84674833902496,7873.44203970602,2.15333648840511,5.41318754254513,-0.391467650725961,0.105549,20.5381811869426,8.97125060789386,0.546984094381333,0,"Latin America and the Caribbean","Americas",1e-20,1.01252139013498,1.20423535767906,30442,95503000,1.20902754075538,11,15908986,94,13.9991472709189,83,0,"DAC",396.57,17.261,198.518,166.509,NA,NA,166.509,NA,3215.896,NA,NA,NA,"St. Vincent and the Grenadines",96.9575499694111,101.42547177151,"St. Vincent and the Grenadines",NA,NA,4.22985649,NA,NA,NA,NA,NA,NA,-144639803.093432,2314200000,98.4750669777893,98.4750669777893,15380.9585924431,1623444798.47378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.17154353020716,2.17154353020716,71.98,74.305,77.052,13.4,14.6,NA,13060000.4196167,13060000.4196167,NA,NA,NA,NA,NA,NA,0.0329828886778541,NA,NA,NA,1,"St. Vincent and the Grenadines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Saint Vincent and the Grenadines",121,2994,5.2,NA,NA,NA,NA,NA,NA,NA,NA,192,NA,NA,NA,NA,NA,NA,"Saint Vincent and the Grenadines",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Saint Vincent and the Grenadines",1375.1278,"Saint Vincent and the Grenadines",1,-0.206910580553618,NA,NA,NA,0.145484737928303,1.68454580501688,5.6811678760238,20.4634044400852,0.69353105111706,2.49807903946304,0.114920698313339,3.6631476477751e-05,95472558,11.4884066836861
"VNM","Viet Nam",2017,NA,26.3289995573976,NA,NA,3.543,2043241.245,153.631652156685,12.1105567409709,8.01962000384069,102.45,5.01148721749681,272980590259.187,6.94019037359206,5.90924097336334,2903.02820194861,3.52025688811617,3.34298428192977,0.968719959338428,94.033048,26.3326665316521,7.97350967873756,-0.494172949343919,0,"South-eastern Asia","Asia",14.4253864495867,2.65511737277381,1.2,21094084,18714702000,173.772371765327,285,5499835117,2837,4632.13687384343,2552,0,"DAC",555847.68,86272.082,92317.111,63819.634,42786.93,20117.335,915.369,22314.094,1921687.052,NA,NA,NA,"Viet Nam",140.426520946263,160.702724872318,"Viet Nam",NA,NA,4.99014759,NA,81.7625221215025,17.2535186800678,227088490297.818,3.712366e+15,NA,-1.362e+10,4.21787476e+15,149.219806374716,149.219806374716,10415.7350965707,979423318291.117,NA,0.1,0.0656264537060346,NA,NA,NA,NA,NA,NA,NA,4.36292014766431,4.36292014766431,69.26,73.963,78.72,17.2,21.5,NA,2595060058.59375,2595060058.59375,NA,NA,NA,7.9,NA,NA,3.21350443557147,NA,NA,NA,1,"Vietnam",0,7,0,-7,1,-7,13,7,6,6,6,"Viet Nam",125,2897,7.5,NA,NA,NA,NA,NA,NA,NA,NA,6,5.8,0.4,22.3,1.7,6.1,0.5,"Viet Nam",11.2,10.6,NA,NA,NA,NA,NA,"Vietnam",7.52,"Vietnam",2375.5344,"Viet Nam",1,0.0482440393402135,NA,NA,NA,0.0636574093419373,1.69687407791351,137.741657379353,4613.55414108356,0.0539603165504781,1.80736058075743,0.0685568962329188,7.72732009260138e-05,18693607916,6.84796230319928
"VUT","Vanuatu",2017,NA,38.4978194713754,NA,NA,NA,105976.04,111.384588808318,NA,NA,83.66,4.34318234237016,813475756.525391,6.31730538443077,3.74544632653678,2802.77893916872,3.08452624403546,9.76875944973615,2.44878023745694,0.290239,20.5168266827354,7.9383666822569,-0.00738491499796501,0,"Melanesia","Oceania",1e-20,0.137160832248825,0.17,0,0,6.71092395852631,21,137283289,335,110.367632002365,314,0,"DAC",43487.286,6520.443,11515.775,8826.912,7677.804,209.472,939.636,323.724,99976.163,NA,NA,NA,"Vanuatu",133.437751273117,156.46565864424,"Vanuatu",NA,NA,2.76285458,NA,47.6598973537502,-1.10371736283706,397742424.254989,3.7006e+10,NA,-36901871.930766,6.6443e+10,142.812636395106,142.812636395106,3327.06536377876,965644124.117782,NA,NA,7.80735876295053,NA,NA,NA,NA,NA,NA,NA,5.36408692920448,5.36408692920448,67.645,69.71,72.254,17.5,20.4,NA,144270004.272461,144270004.272461,NA,NA,NA,NA,NA,NA,0.902392843807671,NA,NA,NA,1,"Vanuatu",0,NA,NA,NA,NA,NA,15,9,6,6,NA,"Vanuatu",131,2844,7.4,NA,NA,NA,NA,NA,NA,NA,NA,146,NA,NA,29.7,NA,5,NA,"Vanuatu",NA,NA,NA,NA,NA,NA,NA,"Vanuatu",NA,"Vanuatu",2295.0708,"Vanuatu",1,0.0489496540932065,NA,NA,NA,0.824969140714255,13.5674150233782,1.72543884647793,115.458515992016,0.225506423875126,15.0898637181121,0,0,0,0
"WSM","Samoa",2017,NA,41.471553223907,NA,NA,NA,77546.699,111.722471535674,56.002234503302,27.7720216869181,86.03,1.04146807605773,902464748.18719,1.40628239971301,0.387482105507914,4346.50459079704,1.74989677484705,15.3390745749237,1.00975265821375,0.20763,20.620640187228,8.37712725872402,0.602453781664371,0,"Polynesia","Oceania",1e-20,2.21151445587306,0.51056233239997,10575,96616000,11.8950951347409,22,154742530,319,133.369587141911,297,0,"DAC",25090.282,2948.296,14373.685,11314.254,11025.731,35.906,252.617,155.472,74842.968,NA,NA,NA,"Samoa",103.67195069319,110.436065317977,"Samoa",NA,0.282470256090164,5.16120243,NA,29.6622754715207,7.75081331056245,273498569.941217,615091100,NA,-9120707.23597865,2110204400,106.322330670906,106.322330670906,6847.76519026571,1421801486.45487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.304905422515247,0.304905422515247,70.158,72.59,75.27,15.6,18.1,NA,148869995.117188,148869995.117188,NA,NA,NA,NA,NA,NA,0.482469410561221,NA,NA,NA,1,"Samoa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Samoa",128,2985,5,NA,NA,NA,NA,NA,NA,NA,NA,163,NA,NA,6.1,NA,7.1,NA,"Samoa",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Samoa",3368.9517,"Samoa",1,-0.419062231372853,NA,NA,NA,1.31806756536861,14.7783708349622,4.13208649407235,92.742500387756,0.464305703640656,10.4210964513215,0.107057921313908,1.1717909227194e-05,96605425,10.7046203404681
"ZAF","South Africa",2017,NA,27.8380770947086,NA,NA,459.72,1019074.361,146.04896642721,10.896464687171,7.87838407329725,105.85,0.539673956759456,353055253707.071,1.15794695181735,0.766941613003056,6233.18710776586,5.18424664766128,0.229090018644241,0.387278487857363,56.641209,26.5898904077131,8.73764305525222,0.111548414826393,0,"Sub-Saharan Africa","Africa",14.8108712168219,-0.595902174657394,0.62,9625407,6940833000,10.4121560959612,101,2122237094,1866,1632.47188518094,1765,0,"DAC",773825.942,38447.686,21047.373,10227.725,10152.059,57.016,18.65,3653.244,977777.414,NA,NA,NA,"South Africa",100.000000176439,129.177534410462,"South Africa",51.8852927114584,3.8933699131012,7.97711229,NA,27.3400757812216,-0.27323600884263,96213845051.6442,1226793874100,NA,5390643572.87582,4501701615500,112.806008890395,112.806008890395,14823.5515244921,839623880021.025,NA,4.78,4.12791395662521,NA,NA,NA,NA,NA,NA,NA,5.47332197481477,5.47332197481477,61.954,65.402,68.43,28.9,36.6,NA,1130859985.35156,1130859985.35156,NA,NA,NA,NA,NA,NA,3.8355856656622,NA,NA,NA,1,"South Africa",0,0,9,9,9,9,9,4,4,4,4,"South Africa",119,2847,6.3,NA,NA,NA,NA,NA,NA,NA,NA,6,3.6,0.2,22.4,1.3,12.9,0.7,"South Africa",61,35.2,NA,NA,NA,NA,NA,"South Africa",13.9,"South Africa",486.0393,"South Africa",1,-0.06035451386788,NA,NA,NA,0.00294915767054416,0.462384249502033,8.86979476669338,1646.76123622804,0.00254138755637134,0.471832621176283,0.0196593392312434,2.72631745284441e-05,6931207593,1.96320760567149
"ZWE","Zimbabwe",2017,36.7,66.7,9.6,5.3,29589.376,533717.038,105.508413634402,28.1932976752864,14.8943839254836,106.59,1.74688452657802,20964866130.3334,4.08026390333053,1.97484556825425,1421.24076910146,0.893962316050027,9.83733037473785,2.04361989880383,14.751101,23.7661138321604,7.25928555012823,-1.35123105049133,1,"Sub-Saharan Africa","Africa",16.2314243362653,1.77658690925717,0.205330796730869,999066,823514000,1.5781556368484,184,798165127,1263,9.42596630584774,1079,0,"DAC",357527.401,79374.153,36267.935,32267.172,31998.105,229.393,39.674,3172.176,428983.356,NA,NA,NA,"Zimbabwe",9.71892906687268,704.945864228018,"Zimbabwe",NA,15.8448495864868,6.36358309,NA,19.6589047990109,4.806684520075,4850707770.70243,52872871700,NA,-306253061.788,215711689900,10.2177597840051,10.2177597840051,3611.82801023512,53278439773.6072,44.3,2.56,115.181937106853,2.5,20.6,34.8,51.1,6,13.2,9.1,3.0569050621757,3.0569050621757,58.208,60.709,62.956,39.2,55.8,NA,814929992.675781,814929992.675781,34.2,84.1,61.6,30.4,44,12.7,6.09544838030308,NA,NA,NA,1,"Zimbabwe",1,1,5,4,6,4,8,4,4,4,2,"Zimbabwe",94,2048,35.5,35.9,37.6,65.7,67.8,1.3,1.7,2.5,3.1,25,NA,NA,24.6,0.6,3.5,0.1,"Zimbabwe",74.9,11.1,NA,NA,NA,NA,NA,NA,NA,"Zimbabwe",975.70154,"Zimbabwe",0,-0.0309119010819165,-0.0338028169014085,-0.0434782608695653,-0.06,0.00752762086357908,0.0449607750760192,2.61869745862989,8.64902763764867,0.0130005467663268,0.0429381744408667,0.0392806705695336,4.76542990443656e-05,822514934,3.92330162704893
"AFG","Afghanistan",2018,17.3,54.3,19.3,6.2,19419.609,2856253.021,146.52248185721,65.8965617553015,34.0330576607125,96.19,0.661572217787196,20323499020.3639,1.18922812944517,-1.68857659163658,553.973306037506,0.626149149168983,4.45098621835989,2.88520797304849,36.686784,23.7350436407167,6.31711650153857,-1.36761367321014,0,"Southern Asia","Asia",16.4184964958179,-1.21462542417111,0.07,0,0,330.200688716885,214,3916225416,2457,3032.03364897973,2243,1,"DAC",1753669.168,115919.386,156477.956,137757.423,135530.789,2226.634,NA,10567.515,2291004.792,68.769,312.21,NA,"Afghanistan",94.8324703031589,110.457895899583,"Afghanistan",NA,NA,14.20841885,NA,NA,NA,NA,NA,NA,-80631404.0721353,1369526989300,96.9451792533578,96.9451792533579,2906.84260021104,106642706595.941,NA,0.03,22.3653423689081,NA,NA,NA,NA,NA,NA,NA,2.07134857783487,2.07134857783487,59.923,63.081,66.458,50.1,65.8,NA,4073770019.53125,4073770019.53125,NA,NA,NA,NA,NA,NA,0.855264249305936,NA,NA,NA,1,"Afghanistan",0,2,1,-1,4,-1,14,8,6,7,4,"Afghanistan",107,2265,21.4,15.3,19.4,50.8,57.8,1.5,1.9,5,5.7,378,5.1,0.3,37.2,2.3,4.2,0.3,"Afghanistan",NA,NA,"Afghanistan",562,677,522,105,"Afghanistan",36.36,"Afghanistan",280.10526,"Afghanistan",0,-0.0947580645161289,-0.145695364238411,-0.122093023255814,-0.192307692307692,1.6247236186349,14.9188564722131,328.921351915558,3228.75332972158,1.63767556375403,16.075728737829,0,0,0,0
"AGO","Angola",2018,21,66.5,20.1,6.4,NA,116389.235,324.2180676186,0.351065616977389,20.4742098971902,107.35,-8.12589110876485,86872966032.8735,-1.31636168896895,-4.67666958432599,2777.84304168235,19.6289379701521,0.00198770732462953,3.46445698360985,31.273533,25.187712727986,7.92943002124376,-0.981869304180145,0,"Sub-Saharan Africa","Africa",8.00636756765025,-0.202913177507351,0.100849310319752,0,0,16.6670182038412,47,294452354,695,99.8842966231572,648,0,"DAC",87919.698,26457.053,2922.148,2349.01,1445.833,NA,903.177,557.534,104803.477,NA,NA,NA,"Angola",859.02869588617,2170.22881322863,"Angola",NA,NA,2.58879566,NA,40.8362898299819,-7.61397216450526,25282932349.4435,580764910600,NA,6461790580.60511,1.558938e+12,1643.92310662772,1643.92310662772,8626.72581572776,269788194480.114,51.3,0.67,231.933220718402,1.3,20.4,39.6,55.6,3.8,12.6,7.7,28.1670932554891,28.1670932554891,59.582,62.144,64.717,51.6,77.1,NA,172979995.727539,172979995.727539,31.1,78,52.9,32.3,42.2,22.8,32.045405604301,NA,NA,NA,0,"Angola",0,4,2,-2,8,-2,7,4,4,4,1,"Angola",115,2452,15.2,20.1,22,64,69,1.6,1.9,5.1,5.8,7,NA,NA,40.2,2.2,3.5,0.2,"Angola",65.1,20.4,"Angola",23,27,23,5,NA,NA,"Angola",1127.7213,"Angola",0,-0.387038130857271,NA,NA,NA,0.0191855061073134,0.114977421843016,9.16490628741593,172.396939238865,0.0104109061601466,0.195834883677613,0,0,0,0
"ALB","Albania",2018,11,38.6,1.1,0.3,NA,191780.505,117.392740239274,9.07472039859841,14.0435873264872,106.02,7.9463556997158,12702504600.374,4.01934561695576,4.27631155105293,4431.55559506989,2.02805963071136,9.62106928646839,-0.246732042281782,2.866376,23.265065023595,8.39650595152905,-0.0869207367300987,0,"Southern Europe","Europe",6.68461172766793,1.31227109436893,0.14,107953,484595000,27.5058353573075,51,972266573,1128,904.667028299601,1077,0,"DAC",103562.275,8208.218,11792.674,6853.784,5703.339,475.745,674.7,3682.334,185245.005,NA,NA,NA,"Albania",105.880870312261,110.434914958701,"Albania",74.0172045020255,1.36746001243591,6.66844559,NA,31.5719544148007,4.02575803144475,4072441573.56462,504998552400,17.3,-1208920405.82958,1511159333900,108.309532117697,108.309532117697,14837.0249272247,42528492162.7987,30.1,0.03,NA,3.2,23.3,22.7,38.2,7.9,17.5,13,1.47295348748196,1.47295348748196,77.037,79.184,81.608,8.3,9.3,NA,365630004.882813,365630004.882813,0,18.2,2.7,23,18.6,11.8,1.71111628143642,NA,NA,NA,1,"Albania",0,0,9,9,9,9,3,1,1,1,1,"Albania",135,3352,4.3,9.3,12.7,34.4,42.9,0.1,0.2,0.4,0.5,21,NA,NA,11.1,NA,15,NA,"Albania",17.5,0.5,NA,NA,NA,NA,NA,"Albania",144.72,"Albania",1559.2733,"Albania",0,0.0102564102564102,-0.0476190476190476,0,0,0.216538676604751,7.1219578875253,22.4090651621243,634.904982601777,0.183505250923762,5.19916370014435,0.0381495630385941,8.49856019708283e-06,484487047,3.81410644783971
"ARG","Argentina",2018,11.2,32.3,14.2,4.9,NA,67871.83,127.03447401466,54.4522400173265,6.86536216997546,97.51,2.23253157689253,583118120294.002,-2.61739646282038,-3.60160975657155,13105.397163317,1.55552636526047,0.0995468179872308,1.01580834908002,44.494502,27.0916556104831,9.48077942154147,0.0106408178806305,0,"Latin America and the Caribbean","Americas",11.0575345480923,-0.683828066813702,0.461509182289709,31270284,4470335000,3.84340669382371,55,2919104952,912,549.172408069674,857,0,"DAC",54207.409,11686.187,4218.929,1220.612,1137.104,11.789,71.719,2794.669,65923.207,NA,NA,NA,"Argentina",825.310738210731,4356.4191087013,"Argentina",NA,0.642369985580444,10.29146862,NA,14.4366857499034,0.645996251439556,69255776018.3655,147009411900,NA,-9990788246.04858,707377443000,2084.4332574088,2084.4332574088,27472.61025086,1222380111752.11,41.7,0.11,0,1.7,23,30.1,46.9,4.9,15.3,9.9,42.0336689575031,42.0336689575031,73.631,76.999,80.329,9.5,10.6,NA,81510002.1362305,81510002.1362305,1,10.4,2.9,32,23.9,20.1,2.0371251352841,NA,NA,NA,0,"Argentina",0,0,9,9,9,9,18,2,2,2,4,"Argentina",132,3238,3.4,9.5,13,27.9,36.7,1.5,2.2,4.5,6.3,5,1.7,0.1,8.3,0.3,11.6,0.4,"Argentina",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Argentina",735.38544,"Argentina",0,-0.247104247104247,-0.302325581395349,-0.256637168141593,-0.289473684210526,0.000659112889835408,0.0941785873148286,78.9223670368073,473.590262349208,0.0131802893991463,0.07909109861681,0.00766625979269192,5.3625985733789e-05,4439064716,0.761263380695814
"ARM","Armenia",2018,1.2,17.1,0.5,NA,97.218,171546.42,127.33795197859,30.1677090731716,16.2201533718823,83.48,2.14204783415544,11958638938.496,5.19999999965324,5.76988214903176,4215.89939440524,2.52023382001638,11.9427034082853,-0.54025108197947,2.836557,23.204719777864,8.34661822712937,-0.111382973194122,0,"Western Asia","Asia",1e-20,0.520948403267189,0.27,635241,793840000,59.3971553636179,50,517121537,1014,417.984949894948,964,0,"DAC",99870.584,1651.188,13080.026,11986.13,11968.853,17.277,NA,755.98,161919.603,NA,NA,NA,"Armenia",107.037508479879,115.94779169987,"Armenia",NA,0.962989985942841,10.01,NA,39.3928940286073,5.00000000096964,4766591680.78913,2165773184000,NA,-259842543.000318,5339485715500,112.68941468526,112.68941468526,15739.1469036968,44644987323.7094,34.4,0.18,0,3.3,20.8,29.2,43,8.1,15.9,12.2,2.78770951425761,2.78770951425761,69.992,75.064,79.601,11.1,12.5,NA,149970001.220703,149970001.220703,1.3,48.9,9.4,NA,19.7,7.8,1.09866113638474,NA,NA,NA,1,"Armenia",0,0,7,7,9,7,10,1,1,7,NA,"Armenia",130,3176,NA,1.1,1.3,15.6,18.6,NA,NA,0.2,0.2,26,NA,NA,9.1,NA,11.7,NA,"Armenia",49.5,1.4,NA,NA,NA,NA,NA,"Armenia",NA,"Armenia",931.0014,"Armenia",0,0.1564059276985,NA,NA,NA,0.496688257494026,3.49525520458197,62.5409585578442,522.960469403286,0.550172045004563,4.60047683218736,0.0663821363018623,5.31198410845149e-05,793204759,6.63290164607778
"AZE","Azerbaijan",2018,NA,8.5,0.9,NA,NA,161090.067,152.9,3.59606857374616,14.4928276416724,113.33,2.97797589143235,52306739842.6194,1.49999999999999,0.624486167739661,5262.36870473368,2.26854690373999,2.60183768470009,0.866316916370841,9.939771,24.6803910685981,8.56833652846015,-0.68803777396679,0,"Western Asia","Asia",1e-20,-0.468078275001975,0.23,785137,1646137000,7.10480120385456,46,1463061793,822,1052.61151644119,776,0,"DAC",119904.262,599.543,5974.293,1756.326,1756.326,NA,NA,3740.53,154499.096,NA,NA,NA,"Azerbaijan",180.703738380863,249.48255592103,"Azerbaijan",NA,3.89419007301331,3.84,NA,54.0922938620586,NA,NA,NA,NA,357879000,29657163200,270.059545007326,270.059545007326,19798.8335387146,196795871441.943,NA,0.06,0,NA,NA,NA,NA,NA,NA,NA,12.1848769569655,12.1848769569655,69.693,72.76,75.708,19.4,21.8,NA,89389999.3896484,89389999.3896484,NA,NA,NA,NA,NA,NA,27.6209320144449,NA,NA,NA,1,"Azerbaijan",0,7,0,-7,2,-7,10,1,1,7,NA,"Azerbaijan",129,3153,NA,NA,NA,8.5,8.6,NA,NA,0.3,0.3,9,NA,NA,14.6,0.1,10.5,0.1,"Azerbaijan",0.7,0.1,NA,NA,NA,NA,NA,"Azerbaijan",70.85,"Azerbaijan",588.89124,"Azerbaijan",0,-0.103896103896104,NA,-0.125,NA,0.0135829555143974,2.01238218938571,8.64125651831871,1576.48493494771,0.0167681552941042,3.05913198525927,0.0314708392255549,1.5010245378747e-05,1645351863,3.14558289801761
"BEN","Benin",2018,14.4,66.3,7.7,1.7,5432.389,283161.52,109.914532239727,37.2550158016343,46.9193864424986,109.45,1.36073573251591,13268812302.6618,6.69725362180888,3.62426254503761,1111.22724744153,0.919170717886054,1.39347012623469,2.92239218681089,11.940683,23.308682178848,7.01322031187522,-0.371898257732391,0,"Sub-Saharan Africa","Africa",1e-20,0.455334798630132,0.05,755595,2344396000,96.6568938719914,199,732451994,1528,611.169121799531,1329,0,"DAC",163343.651,31609.396,36660.523,31477.617,30028.398,45.878,1403.341,4947.757,254549.011,NA,NA,NA,"Benin",100,103.479100482781,"Benin",NA,5.70115995407104,2.88632059,NA,27.2742306189085,4.99999999999999,3589279633.97639,2122024107000,24.9,-184303164.5124,7844677051900,100.985725781806,100.985725781806,3272.42968263968,39075045480.191,37.9,0.21,408.066858487073,2.9,21.4,30,45.5,7,15,11,0.670447614217636,0.670447614217636,58.916,60.14,61.354,59.2,90.7,NA,615510009.765625,615510009.765625,20.1,83.6,53.2,38.5,37.9,11,2.60830727598415,NA,NA,NA,1,"Benin",0,0,7,7,9,7,6,4,4,4,NA,"Benin",120,2633,10.6,14,14.7,65.9,66.8,0.5,0.5,2.2,2.2,68,5,0.1,32.3,0.6,1.8,NA,"Benin",69.9,8.7,NA,NA,NA,NA,NA,"Benin",4.09,"Benin",1142.5646,"Benin",0,-0.0391849529780564,-0.0992366412213741,-0.0694444444444444,-0.133333333333333,0.728451738311209,4.60605748170036,164.813434504467,623.360423979851,1.32529878488648,5.01256960593482,0.176684690876945,5.69451871625634e-05,2343640405,17.6627745689782
"BFA","Burkina Faso",2018,5.9,38.9,7.7,1.2,25621.591,480004.337,111.979764709293,14.5404922659538,12.1553570934943,112.06,1.68919942943091,14194244128.6065,6.60456906812341,3.69351332759673,696.044570830807,1.95594302672523,2.86751537651363,2.76868116258088,20.392723,23.376102376324,6.54541369683405,-0.340065386891365,0,"Sub-Saharan Africa","Africa",1e-20,0.805335024939192,0.06,785965,662889000,219.602278823357,515,1562003012,2405,1168.23373430447,1890,1,"DAC",235816.942,36878.548,63817.572,59806.772,55191.153,4612.245,3.374,3103.122,369819.995,NA,1005.225,NA,"Burkina Faso",100,112.549537353455,"Burkina Faso",45.5738610534927,24.2666206359863,5.0057807,NA,28.0789061419219,15.1977068391316,3963719348.46255,2343397246400,8.8,-200701558.745155,8391803173100,105.175023984024,105.175023984024,2315.23728568714,47213992646.2897,43,0.14,357.025623452757,2.6,20,35.3,50.3,6.3,13.6,9.8,1.07396688968345,1.07396688968345,58.29,60.047,61.706,55.1,90.3,NA,1274310058.59375,1274310058.59375,31.2,87.2,63.1,41.4,43.2,11.3,8.87619594401664,NA,NA,NA,1,"Burkina Faso",0,1,7,6,8,6,6,4,4,4,NA,"Burkina Faso",120,2655,14,6.3,5.4,39.8,38,0.3,0.3,2.1,2.1,14,8.4,0.3,24.8,0.9,2,0.1,"Burkina Faso",62.1,12.7,"Burkina Faso",92,116,89,32,"Burkina Faso",24.88,"Burkina Faso",674.8515,"Burkina Faso",0,0.330921869846591,NA,NA,NA,1.54712203646533,8.23033423773555,211.215022371394,843.879860223027,1.58631105937072,6.337882315483,0.0467012539726607,5.5372092580541e-05,662103035,4.66458818800801
